,player_name,player_id,season,season_type,team,poss,mp,raptor_offense,raptor_defense,raptor_total,war_total,war_reg_season,war_playoffs,predator_offense,predator_defense,predator_total,pace_impact,lg,salary,normalized salary
16321,Dennis Rodman,rodmade01,1997,RS,CHI,3693,1947,0.336012687,0.794836811,1.130849498,3.812740021,3.812740021,0.0,0.431473236,1.001919366,1.433392602,-1.002190083,NBA,9000000.0,0.3694126339120798
16322,Dennis Rodman,rodmade01,1998,PO,CHI,1280,722,-0.501031098,1.095379459,0.594348361,1.263965387,0.0,1.263965387,-0.473764817,1.420854195,0.947089378,-0.452000071,NBA,4500000.0,0.16728624535315986
16323,Dennis Rodman,rodmade01,1998,RS,CHI,5356,2856,0.250443068,0.880964197,1.131407264,5.598738117,5.598738117,0.0,0.181536528,1.040909491,1.222446019,-0.920406418,NBA,4500000.0,0.16728624535315986
16324,Dennis Rodman,rodmade01,1999,RS,LAL,1268,657,-2.716536803,0.042763868,-2.673772935,0.025473198,0.025473198,0.0,-2.764586044,0.101806757,-2.662779287,-0.275510687,NBA,1000000.0,0.03333333333333333
16326,Sergio Rodriguez,rodrise01,2007,RS,POR,1604,862,0.813717445,-1.244199848,-0.430482404,1.021704114,1.021704114,0.0,0.570909722,-1.961856058,-1.390946336,0.145741677,NBA,912000.0,0.01716382798532041
16327,Sergio Rodriguez,rodrise01,2008,RS,POR,1163,628,-3.328724844,-0.884787233,-4.213512077,-0.471253008,-0.471253008,0.0,-3.135870174,-1.693451357,-4.829321531,0.465962096,NBA,817000.0,0.014686320330756786
16328,Sergio Rodriguez,rodrise01,2009,PO,POR,48,27,-2.268831247,-4.068803808,-6.337635055,-0.051178715,0.0,-0.051178715,-3.278112953,-4.169444127,-7.44755708,0.366240876,NBA,1048800.0,0.01787321063394683
16329,Sergio Rodriguez,rodrise01,2009,RS,POR,2235,1225,-0.334059778,-0.377920352,-0.711980131,1.280808397,1.280808397,0.0,-0.127025179,-0.745204804,-0.872229982,0.514095963,NBA,1048800.0,0.01787321063394683
16330,Sergio Rodriguez,rodrise01,2010,RS,NYK,1052,531,-1.237294727,-1.527692686,-2.764987413,-0.004092904,-0.004092904,0.0,-1.350539362,-2.30163886,-3.652178222,0.752987365,NBA,1892035.0,0.032790901213171575
16332,Sergio Rodriguez,rodrise01,2017,RS,PHI,3123,1518,-0.494367498,-3.386893343,-3.881260841,-0.868624004,-0.868624004,0.0,-1.024971121,-3.298737914,-4.323709035,-0.841804526,NBA,8000000.0,0.08497710929118468
16333,Lou Roe,roelo01,1996,PO,DET,12,7,-3.735414771,10.30186594,6.566451171,0.034651023,0.0,0.034651023,-2.854060823,10.22351932,7.369458495,0.860611594,NBA,200000.0,0.008695652173913044
16334,Lou Roe,roelo01,1996,RS,DET,687,372,-3.489892862,0.515741288,-2.974151574,-0.042545134,-0.042545134,0.0,-3.838614627,-0.639887549,-4.478502176,0.005288975,NBA,200000.0,0.008695652173913044
16335,Carlos Rogers,rogerca01,1995,RS,GSW,2098,1017,-3.287355011,-0.468027382,-3.755382393,-0.522047554,-0.522047554,0.0,-3.121714327,-0.823055466,-3.944769793,0.068753061,NBA,715000.0,0.04478827361563518
16336,Carlos Rogers,rogerca01,1996,RS,TOR,2048,1043,-2.257705628,-1.523706528,-3.781412156,-0.547151716,-0.547151716,0.0,-2.476610592,-2.363837178,-4.84044777,-0.288284404,NBA,930000.0,0.04043478260869565
16337,Carlos Rogers,rogerca01,1997,RS,TOR,2667,1397,0.399061641,0.379624214,0.778685855,2.508944912,2.508944912,0.0,0.035105608,0.081475029,0.116580637,-0.222188659,NBA,1144000.0,0.046956450355046586
16339,Carlos Rogers,rogerca01,1998,RS,TOR,685,351,-0.358468958,-3.10118411,-3.459653069,-0.126666042,-0.126666042,0.0,-0.949475648,-3.101288343,-4.050763991,-0.301035313,NBA,1900000.0,0.07063197026022305
16341,Carlos Rogers,rogerca01,2001,RS,HOU,1036,544,0.36703906,-1.465022544,-1.097983484,0.454463412,0.454463412,0.0,-0.117922435,-2.285732027,-2.403654462,-0.815994399,NBA,2200000.0,0.061971830985915494
16343,Rodney Rogers,rogerro01,1994,PO,DEN,350,190,1.069067247,1.391467839,2.460535086,0.525899568,0.0,0.525899568,0.782887312,1.01507442,1.797961731,0.854280138,NBA,150000.0,0.009884678747940691
16344,Rodney Rogers,rogerro01,1994,RS,DEN,2847,1406,-1.4818988,0.504920401,-0.9769784,1.282810743,1.282810743,0.0,-1.335853096,0.111365566,-1.22448753,0.828511452,NBA,150000.0,0.009884678747940691
16345,Rodney Rogers,rogerro01,1995,PO,DEN,145,76,-2.058800563,0.962934892,-1.095865671,0.06713206,0.0,0.06713206,-1.889601964,1.336636136,-0.552965828,1.336347872,NBA,1560000.0,0.09771986970684039
16346,Rodney Rogers,rogerro01,1995,RS,DEN,4130,2142,-0.332581721,0.296844563,-0.035737158,2.990125395,2.990125395,0.0,0.186268081,0.600854467,0.787122548,0.756078073,NBA,1560000.0,0.09771986970684039
16347,Rodney Rogers,rogerro01,1996,RS,LAC,3830,1950,0.056733337,-0.554712483,-0.497979147,2.250081878,2.250081878,0.0,0.055673819,-0.390675947,-0.335002128,0.396919124,NBA,1920000.0,0.08347826086956522
16348,Rodney Rogers,rogerro01,1997,PO,LAC,156,85,-0.401135368,0.592290373,0.191155005,0.133922119,0.0,0.133922119,0.192758396,0.945933792,1.138692189,1.591785995,NBA,2280000.0,0.09358453392439355
16349,Rodney Rogers,rogerro01,1997,RS,LAC,4771,2480,-0.554659913,-0.462163711,-1.016823623,2.201483249,2.201483249,0.0,-0.450694441,-0.329535891,-0.780230331,0.353786907,NBA,2280000.0,0.09358453392439355
16350,Rodney Rogers,rogerro01,1998,RS,LAC,4866,2499,0.770149879,-1.031601001,-0.261451122,3.181727703,3.181727703,0.0,0.805945794,-0.676868742,0.129077052,0.254908441,NBA,2640000.0,0.09814126394052045
16351,Rodney Rogers,rogerro01,1999,RS,LAC,1826,968,0.576355961,-0.374401141,0.20195482,1.472369034,1.472369034,0.0,0.385127264,-0.028921547,0.356205717,0.893647518,NBA,3000000.0,0.1
16354,Rodney Rogers,rogerro01,2001,PO,PHX,166,82,-6.258034504,-0.942328198,-7.200362702,-0.196368523,0.0,-0.196368523,-6.02825656,-0.471655337,-6.499911897,2.044173417,NBA,2200000.0,0.061971830985915494
16355,Rodney Rogers,rogerro01,2001,RS,PHX,4283,2183,-0.654848634,1.109755812,0.454907178,3.598313746,3.598313746,0.0,-0.506028346,1.147605498,0.641577153,0.744910488,NBA,2200000.0,0.061971830985915494
16358,Rodney Rogers,rogerro01,2002,RS,PHX,2415,1254,2.259713163,-0.630267163,1.629446,2.843355659,2.843355659,0.0,2.20153094,-0.239429641,1.962101298,1.356990126,NBA,2400000.0,0.05647058823529412
16359,Rodney Rogers,rogerro01,2003,PO,BKN,663,350,-1.077775879,-1.214622609,-2.292398488,0.084879899,0.0,0.084879899,-0.927224934,-1.598088928,-2.525313862,0.65462092,NBA,2796000.0,0.06942961436269275
16360,Rodney Rogers,rogerro01,2003,RS,BKN,2515,1303,-1.869565186,0.620556175,-1.249009011,1.008602393,1.008602393,0.0,-1.394539799,0.677179225,-0.717360574,0.992737058,NBA,2796000.0,0.06942961436269275
16361,Rodney Rogers,rogerro01,2004,PO,BKN,427,228,-3.588382281,-0.462257754,-4.050640035,-0.157750639,0.0,-0.157750639,-3.265990996,-0.731125179,-3.997116175,0.979731512,NBA,3075600.0,0.0701551094890511
16362,Rodney Rogers,rogerro01,2004,RS,BKN,2654,1409,-0.286487215,0.305899645,0.01941243,2.005542422,2.005542422,0.0,0.049015619,0.321603399,0.370619018,0.672808447,NBA,3075600.0,0.0701551094890511
16364,Rodney Rogers,rogerro01,2005,RS,NOP,1628,882,-4.104994019,-1.616344675,-5.721338694,-1.358415019,-1.358415019,0.0,-3.802960262,-1.359283131,-5.162243392,1.467703201,NBA,2700000.0,0.06154547526783679
16366,Roy Rogers,rogerro02,1997,RS,MEM,3442,1848,-3.503625025,-0.612596304,-4.116221329,-1.281715157,-1.281715157,0.0,-3.970680472,-0.903435084,-4.874115556,-0.455231402,NBA,664000.0,0.027254443213069
16368,Tree Rollins,rollitr01,1985,RS,ATL,3680,1750,-2.751636382,2.480253788,-0.271382594,2.208572044,2.208572044,0.0,-2.810952506,2.003190816,-0.80776169,-0.208339728,NBA,678000.0,0.18833333333333332
16369,Tree Rollins,rollitr01,1986,PO,ATL,520,248,-3.155661986,1.265482881,-1.890179106,0.112183501,0.0,0.112183501,-3.211782406,1.072909644,-2.138872762,-0.018812639,NBA,743000.0,0.1755256319395228
16370,Tree Rollins,rollitr01,1986,RS,ATL,3753,1781,-3.271627467,2.570568598,-0.701058869,1.859943211,1.859943211,0.0,-3.212891069,2.063380407,-1.149510662,-0.103266648,NBA,743000.0,0.1755256319395228
16371,Tree Rollins,rollitr01,1987,PO,ATL,426,221,-2.366727537,2.467047031,0.100319493,0.331878766,0.0,0.331878766,-2.554254175,2.110978949,-0.443275226,0.123485611,NBA,1000000.0,0.20222446916076844
16372,Tree Rollins,rollitr01,1987,RS,ATL,3621,1764,-2.329728309,3.153635765,0.823907456,3.215212827,3.215212827,0.0,-2.23422452,2.681950561,0.447726042,-0.040540497,NBA,1000000.0,0.20222446916076844
16373,Tree Rollins,rollitr01,1988,PO,ATL,659,333,-2.152421449,1.536159905,-0.616261544,0.374413981,0.0,0.374413981,-2.08009803,1.846699215,-0.233398816,0.135078914,NBA,1117000.0,0.18121349772874756
16374,Tree Rollins,rollitr01,1988,RS,ATL,3585,1765,-2.66685415,1.90738894,-0.75946521,1.789053352,1.789053352,0.0,-2.671743648,1.630831243,-1.040912405,-0.192828855,NBA,1117000.0,0.18121349772874756
16375,Tree Rollins,rollitr01,1989,PO,CLE,141,74,-0.68889564,4.818462676,4.129567035,0.268076075,0.0,0.268076075,-1.302299512,4.010853054,2.708553542,0.069398376,NBA,800000.0,0.11061946902654868
16376,Tree Rollins,rollitr01,1989,RS,CLE,1204,583,-5.236926189,1.567768474,-3.669157714,-0.274139167,-0.274139167,0.0,-5.239202596,0.885096495,-4.354106101,0.275383124,NBA,800000.0,0.11061946902654868
16379,Tree Rollins,rollitr01,1992,RS,HOU,1397,697,-3.055216482,1.643497048,-1.411719433,0.474287553,0.474287553,0.0,-3.583547446,0.782392561,-2.801154885,-0.332544156,NBA,375000.0,0.03
16382,Tree Rollins,rollitr01,1995,PO,ORL,153,81,-7.787638834,-1.964691035,-9.752329869,-0.302950543,0.0,-0.302950543,-8.243592245,-2.030518817,-10.27411106,1.357095716,NBA,735000.0,0.04604109245803057
16383,Tree Rollins,rollitr01,1995,RS,ORL,958,478,-6.263272843,0.362897129,-5.900375714,-0.767047258,-0.767047258,0.0,-6.271932122,-0.635781592,-6.907713714,-0.153314923,NBA,735000.0,0.04604109245803057
16384,Rajon Rondo,rondora01,2007,RS,BOS,3550,1831,-0.78054603,3.561364785,2.780818755,5.184354804,5.184354804,0.0,-0.802126188,3.695163036,2.893036848,0.316857049,NBA,1143600.0,0.021522536934224144
16385,Rajon Rondo,rondora01,2008,PO,BOS,1504,831,1.838185275,2.189826575,4.02801185,2.958828215,0.0,2.958828215,1.940189815,2.719233673,4.659423488,-0.150565609,NBA,1229280.0,0.02209742944454431
16386,Rajon Rondo,rondora01,2008,RS,BOS,4417,2306,0.178011085,2.118059133,2.296070219,5.933320826,5.933320826,0.0,0.260207612,2.553846021,2.814053634,-0.054960823,NBA,1229280.0,0.02209742944454431
16387,Rajon Rondo,rondora01,2009,PO,BOS,1111,577,2.822103072,2.964311734,5.786414806,2.585074339,0.0,2.585074339,3.042944049,3.532138204,6.575082253,-0.233317499,NBA,1315080.0,0.022411042944785277
16388,Rajon Rondo,rondora01,2009,RS,BOS,5033,2642,3.143961044,2.231636875,5.37559792,10.92110478,10.92110478,0.0,3.05480729,2.594032346,5.648839635,-0.269284824,NBA,1315080.0,0.022411042944785277
16389,Rajon Rondo,rondora01,2010,PO,BOS,1833,975,1.966889149,2.368093022,4.334982171,3.612239494,0.0,3.612239494,2.026684764,2.529395892,4.556080656,-0.566443914,NBA,2094922.0,0.03630714038128249
16390,Rajon Rondo,rondora01,2010,RS,BOS,5719,2963,2.537973474,2.145619059,4.683592533,11.21501444,11.21501444,0.0,2.592878602,2.622501286,5.215379889,-0.188073871,NBA,2094922.0,0.03630714038128249
16391,Rajon Rondo,rondora01,2011,PO,BOS,648,345,1.606209655,-0.049572222,1.556637433,0.775722774,0.0,0.775722774,1.376607969,-0.126536568,1.250071401,-0.693580923,NBA,9090911.0,0.15662102887464682
16392,Rajon Rondo,rondora01,2011,RS,BOS,4814,2527,1.971749524,2.140617323,4.112366847,8.785548359,8.785548359,0.0,2.04490648,2.328176329,4.373082809,-0.652361222,NBA,9090911.0,0.15662102887464682
16393,Rajon Rondo,rondora01,2012,PO,BOS,1499,810,4.964001248,1.97883075,6.942831997,4.103479055,0.0,4.103479055,4.938707952,2.257902528,7.19661048,-0.606321139,NBA,10045455.0,0.1730662083936324
16394,Rajon Rondo,rondora01,2012,RS,BOS,3728,1957,2.034165537,1.213233881,3.247399418,5.954518979,5.954518979,0.0,1.96778008,1.440201055,3.407981136,-0.51900108,NBA,10045455.0,0.1730662083936324
16395,Rajon Rondo,rondora01,2013,RS,BOS,2750,1423,1.209510166,-0.125055183,1.084454983,2.776327286,2.776327286,0.0,1.248037969,0.425175192,1.673213161,-0.252265751,NBA,11000000.0,0.18951140514092757
16396,Rajon Rondo,rondora01,2014,RS,BOS,1972,998,-0.031286357,-3.064699843,-3.0959862,-0.175857327,-0.175857327,0.0,-0.169753995,-2.795469383,-2.965223378,-0.169752509,NBA,11954545.0,0.20372782426421718
16397,Rajon Rondo,rondora01,2015,PO,DAL,83,37,-0.768080301,-15.02364169,-15.79172199,-0.256273363,0.0,-0.256273363,-2.591850728,-16.32919442,-18.92104515,0.896419764,NBA,12909091.0,0.20469501308174107
16399,Rajon Rondo,rondora01,2015,RS,DAL,2706,1319,-2.599850992,0.316520407,-2.283330585,0.31705574,0.31705574,0.0,-1.402677918,0.719321386,-0.683356532,0.918734947,NBA,12909091.0,0.20469501308174107
16400,Rajon Rondo,rondora01,2016,RS,SAC,5396,2537,1.002997387,-1.511635399,-0.508638012,2.947511257,2.947511257,0.0,1.034901594,-0.838745642,0.196155952,1.560800503,NBA,9500000.0,0.1357142857142857
16401,Rajon Rondo,rondora01,2017,PO,CHI,133,67,6.990787531,2.598045144,9.588832675,0.435962936,0.0,0.435962936,2.131225354,3.989130877,6.120356231,0.211482569,NBA,14000000.0,0.1487099412595732
16402,Rajon Rondo,rondora01,2017,RS,CHI,3723,1843,-0.724598557,-0.063862605,-0.788461163,1.851330269,1.851330269,0.0,-0.628182281,0.704600383,0.076418102,0.366852607,NBA,14000000.0,0.1487099412595732
16403,Rajon Rondo,rondora01,2018,PO,NOP,661,302,2.154549977,-1.585262756,0.569287221,0.536527575,0.0,0.536527575,2.670823228,-0.899685323,1.771137905,1.673826341,NBA,3300000.0,0.033302049589779295
16404,Rajon Rondo,rondora01,2018,RS,NOP,3680,1705,1.897770904,-1.872749717,0.025021186,2.433506823,2.433506823,0.0,1.551347488,-1.601378721,-0.050031233,0.802987282,NBA,3300000.0,0.033302049589779295
16405,Rajon Rondo,rondora01,2019,RS,LAL,2982,1369,-0.70369921,-1.39249562,-2.09619483,0.458531268,0.458531268,0.0,-0.901660739,-0.758307329,-1.659968069,0.417783226,NBA,9000000.0,0.08834876164485761
16406,Rajon Rondo,rondora01,2020,PO,LAL,815,395,3.286232431,-4.41860608,-1.132373649,0.335853982,0.0,0.335853982,1.295527378,-2.876671001,-1.581143623,-0.108729547,NBA,2564753.0,0.023499660985889684
16407,Rajon Rondo,rondora01,2020,RS,LAL,2085,984,-0.77728226,-2.785741684,-3.563023944,-0.407664473,-0.407664473,0.0,-0.542541262,-2.151332075,-2.693873337,-0.125943048,NBA,2564753.0,0.023499660985889684
16408,Rajon Rondo,rondora01,2021,PO,LAC,424,220,-3.156914675549462,-8.653833897230406,-11.81074857277987,-1.037999978333475,0.0,-1.037999978333475,-2.972727036560856,-6.125706789718437,-9.098433826279294,-1.020057871258358,NBA,8250000.0,0.07559098405717427
16410,Rajon Rondo,rondora01,2021,RS,LAC,753,368,2.191824391609501,-0.5220208300316799,1.669803561577822,0.830982938158526,0.830982938158526,0.0,2.001180100866806,-0.6682748331816228,1.332905267685183,0.1398020305652759,NBA,8250000.0,0.07559098405717427
16411,Sean Rooks,rooksse01,1993,RS,DAL,4376,2087,-2.996468161,-2.024780358,-5.02124852,-2.415412447,-2.415412447,0.0,-3.023465836,-1.897264171,-4.920730007,-0.120855535,NBA,375000.0,0.026785714285714284
16412,Sean Rooks,rooksse01,1994,RS,DAL,2499,1255,-2.071146006,-1.380839109,-3.451985115,-0.44817133,-0.44817133,0.0,-2.25954168,-1.667242618,-3.926784298,-0.280580342,NBA,488000.0,0.03215815485996705
16413,Sean Rooks,rooksse01,1995,RS,MIN,4632,2405,-2.951338104,-1.439984811,-4.391322916,-2.003005282,-2.003005282,0.0,-3.019775546,-1.543234234,-4.56300978,-0.511271482,NBA,600000.0,0.037584565271861686
16416,Sean Rooks,rooksse01,1996,RS,MIN,1777,902,-2.631788744,-1.252299874,-3.884088619,-0.523066678,-0.523066678,0.0,-2.716912269,-1.378664775,-4.095577044,0.206321788,NBA,1200000.0,0.05217391304347826
16417,Sean Rooks,rooksse01,1997,PO,LAL,98,54,-2.437073898,4.204326557,1.767252659,0.129695021,0.0,0.129695021,-2.338645189,3.689329156,1.350683966,0.919938514,NBA,1200000.0,0.049255017854943975
16418,Sean Rooks,rooksse01,1997,RS,LAL,1411,735,-3.352656152,0.363884405,-2.988771748,-0.090082764,-0.090082764,0.0,-3.473346605,-0.136970213,-3.610316817,0.554495777,NBA,1200000.0,0.049255017854943975
16419,Sean Rooks,rooksse01,1998,PO,LAL,20,11,-8.060294063,4.179718136,-3.880575927,-0.006468483,0.0,-0.006468483,-7.858253289,2.265929273,-5.592324017,-1.003006664,NBA,1440000.0,0.053531598513011154
16420,Sean Rooks,rooksse01,1998,RS,LAL,838,425,-2.624579187,-0.650808858,-3.275388045,-0.11407942,-0.11407942,0.0,-2.812560895,-1.185402508,-3.997963404,0.125822134,NBA,1440000.0,0.053531598513011154
16421,Sean Rooks,rooksse01,1999,PO,LAL,92,48,-2.932316668,-3.096128093,-6.02844476,-0.084303544,0.0,-0.084303544,-3.920882356,-1.93919317,-5.860075525,1.568859912,NBA,1680000.0,0.056
16422,Sean Rooks,rooksse01,1999,RS,LAL,608,315,-3.720751962,-2.300534559,-6.021286521,-0.530336765,-0.530336765,0.0,-3.75007703,-2.35148849,-6.101565519,0.787181432,NBA,1680000.0,0.056
16424,Sean Rooks,rooksse01,2001,RS,LAC,2932,1553,-2.844008297,0.601945534,-2.242062763,0.402774986,0.402774986,0.0,-2.858701735,0.615331663,-2.243370072,0.072432652,NBA,2160000.0,0.06084507042253521
16425,Sean Rooks,rooksse01,2002,RS,LAC,1382,728,-4.720084941,-0.076888056,-4.796972997,-0.76474183,-0.76474183,0.0,-4.748481847,-0.057817903,-4.806299751,0.536430187,NBA,2400000.0,0.05647058823529412
16426,Sean Rooks,rooksse01,2003,RS,LAC,2586,1344,-5.472147234,-1.087938413,-6.560085647,-2.61931869,-2.61931869,0.0,-5.236340472,-0.926172568,-6.16251304,0.236477281,NBA,2640000.0,0.06555585905490303
16427,Sean Rooks,rooksse01,2004,RS,NOP,610,325,-6.959781251,-0.951069774,-7.910851026,-0.862588756,-0.862588756,0.0,-6.827596708,-1.243282999,-8.070879707,0.729061789,NBA,1070000.0,0.024406934306569344
16429,Derrick Rose,rosede01,2009,PO,CHI,611,313,-0.421422033,-2.464853065,-2.886275098,-0.022353418,0.0,-0.022353418,-0.42086271,-2.179674056,-2.600536767,-0.365010458,NBA,4822800.0,0.08218813905930471
16430,Derrick Rose,rosede01,2009,RS,CHI,5886,3000,1.047483237,-1.869832796,-0.822349558,2.923054716,2.923054716,0.0,0.83916301,-1.739161072,-0.899998062,-0.862050045,NBA,4822800.0,0.08218813905930471
16431,Derrick Rose,rosede01,2010,PO,CHI,413,212,1.471341692,-1.446128125,0.025213566,0.306045315,0.0,0.306045315,1.474741029,-1.450594049,0.02414698,-1.038871774,NBA,5184480.0,0.0898523396880416
16432,Derrick Rose,rosede01,2010,RS,CHI,5632,2871,0.872817606,-1.211083811,-0.338266205,3.499421231,3.499421231,0.0,0.556925781,-1.277180481,-0.720254701,-0.883459447,NBA,5184480.0,0.0898523396880416
16433,Derrick Rose,rosede01,2011,PO,CHI,1188,649,4.597244245,-0.003170909,4.594073336,2.511010812,0.0,2.511010812,5.16530549,0.218335291,5.383640781,0.105691228,NBA,5546160.0,0.09555096133967335
16434,Derrick Rose,rosede01,2011,RS,CHI,5764,3026,5.44096445,-0.353200488,5.087763963,12.03425508,12.03425508,0.0,5.533465403,-0.296725332,5.236740071,-0.509823316,NBA,5546160.0,0.09555096133967335
16435,Derrick Rose,rosede01,2012,PO,CHI,69,37,4.172854584,0.513101003,4.685955588,0.14245412,0.0,0.14245412,4.855612501,-0.115313854,4.740298647,-1.442596866,NBA,6993708.0,0.12048976638412238
16436,Derrick Rose,rosede01,2012,RS,CHI,2582,1375,5.067103162,-0.05208273,5.015020432,5.420996333,5.420996333,0.0,5.206785909,-0.101337053,5.105448855,-0.44688344,NBA,6993708.0,0.12048976638412238
16437,Derrick Rose,rosede01,2014,RS,CHI,616,311,-3.36687933,-0.879809828,-4.246689157,-0.236410015,-0.236410015,0.0,-3.342551035,-1.047429072,-4.389980107,-0.433342978,NBA,17632688.0,0.30049400978203444
16438,Derrick Rose,rosede01,2015,PO,CHI,860,454,2.829582056,2.973788346,5.803370403,2.036065537,0.0,2.036065537,4.871816161,2.338739277,7.210555438,-0.344263116,NBA,18862875.0,0.2991021168635535
16439,Derrick Rose,rosede01,2015,RS,CHI,3073,1530,0.145734611,0.814441058,0.960175669,2.92470125,2.92470125,0.0,0.650237478,0.107719006,0.757956484,0.944178291,NBA,18862875.0,0.2991021168635535
16440,Derrick Rose,rosede01,2016,RS,CHI,4277,2097,-1.302555456,-1.401053666,-2.703609122,0.049776981,0.049776981,0.0,-1.012206918,-1.740827485,-2.753034403,0.283232775,NBA,20093063.0,0.2870437571428571
16441,Derrick Rose,rosede01,2017,RS,NYK,4237,2082,1.186415835,-1.395055613,-0.208639778,2.694904967,2.694904967,0.0,0.484522302,-1.833858945,-1.349336643,-0.167887035,NBA,21323250.0,0.22649851821165673
16442,Derrick Rose,rosede01,2018,PO,MIN,242,119,4.433288184,-5.228753391,-0.795465208,0.123416758,0.0,0.123416758,3.394635122,-4.304009671,-0.90937455,0.819358009,NBA,290951.0,0.0029361407970290537
16443,Derrick Rose,rosede01,2018,RS,CLE,666,308,-3.162602652,-1.794863128,-4.95746578,-0.349443053,-0.349443053,0.0,-3.000911144,-3.247242675,-6.248153819,0.731594585,NBA,1356709.0,0.013691269817242389
